dates,RPI,UNRATE,PAYEMS,WPSFD49207,PCEPI,GS5,GS10,BAAFFM
716576,7.20337019962685,6,2.84635307790211,0,0.287631832633295,3.91,4.06,2.77
716607,-1.14226218965854,5.8,0.415440544222889,3.58744661803954,2.226812168146,3.94,4.08,2.93
716638,4.96972401147708,5.5,6.47536523429793,3.57675376576552,3.29670537016629,3.89,4.04,2.7
716666,8.24495182967766,5.6,1.8902260772677,-3.57675376576552,1.57348931830832,3.68,3.93,2.19
716697,6.13451683053832,5.6,7.07813410691784,0,1.35726418612627,3.6,3.84,2.24
716727,1.74678912725206,5.5,0.560999740507384,-3.58744661803954,0.713733441608255,3.66,3.87,2.64
716758,1.62723958481479,5.5,0.345100297151646,0,0.784616784275727,3.64,3.91,2.34
716788,5.83100756584365,5.4,2.19768442788677,0,-0.713266782768684,3.8,4.01,2.34
716819,1.88619369023755,5.7,1.97877876785384,3.58744661803954,1.78237266526313,3.71,3.98,2.13
716850,0.540880118891707,5.6,3.00493825191879,10.6984363895426,5.89856388873411,3.7,3.98,2.13
716880,6.3982519361435,5.4,1.34977116329793,-7.12168262377713,-1.2767467808013,3.64,3.93,2.09
716911,4.31874084679116,5.7,0.321150434132988,0,0.922231135220208,3.6,3.92,2.02
716941,5.73255709365519,5.5,-0.599550349718925,-3.57675376576552,-0.567442970734078,3.56,3.86,1.99
716972,7.32333145944963,5.7,1.86190882970223,-3.58744661803954,2.9760865564322,3.58,3.83,1.99
717003,-6.34238515814189,5.9,2.45671900306945,0,1.27320966851343,3.66,3.92,1.89
717031,5.3586173756937,5.7,1.91914745481228,-3.59820359550778,-0.919404789340206,3.68,3.93,1.9
717062,3.28378738738735,5.7,5.52702482836054,0,-0.0707526311336082,3.74,3.97,1.97
717092,5.16357825032934,5.9,0.763277880074753,3.59820359550778,1.90885832810004,3.72,3.93,1.85
717123,5.64973305269199,5.6,0.911057205536281,3.58744661803954,2.61092102647194,3.81,3.99,1.85
717153,0.669750172376737,5.6,2.85580947985906,-3.58744661803954,2.39422648522094,3.89,4.02,1.82
717184,4.21404119741204,5.4,2.44846352446473,0,1.61691931080714,3.89,4,1.34
717215,8.08696487451463,5.5,3.53721700480918,0,-0.210779004611261,3.96,4.08,1.36
717245,6.63038829342355,5.5,4.30217055624667,3.58744661803954,2.31653527730273,3.97,4.11,1.33
717276,2.5044368694445,5.7,-0.586704860732823,0,1.68194853208643,4.01,4.12,1.36
717306,9.40004667719521,5.5,2.21958603100774,-3.58744661803954,1.81945451231265,4.04,4.13,1.47
717337,4.31358570627616,5.6,2.63304647295755,3.58744661803954,2.51469909827549,4.07,4.17,1.35
717368,4.98285106812411,5.4,5.53975298318932,0,1.67354318484048,4.03,4.15,1.35
717397,6.09493503686949,5.4,2.98832839258125,-3.58744661803954,0.696621405840148,4.14,4.22,1.4
717428,7.19045155171116,5.3,0.518049723550007,3.58744661803954,0.97459107340967,4.15,4.23,1.38
717458,7.26142424376732,5.1,3.45484718559632,0,0.0695833695942838,4.05,4.2,1.35
717489,4.17395566661654,5.2,2.68253370299192,0,1.73827419797945,4.02,4.17,1.35
717519,6.52523707332548,4.9,3.97150348363269,0,1.52760117840334,4.03,4.19,1.41
717550,6.7532240879153,5,4.24503352174881,3.57675376576552,0.901760208914659,4.05,4.19,1.32
717581,4.91221347262965,5.1,5.79977644022733,0,1.87072412955125,4.08,4.2,1.37
717611,0.707968968382033,5.1,-2.24306753728101,0,0.692121371130483,4.07,4.19,1.45
717642,8.00049578159303,4.8,8.64329943617292,0,1.72855896905038,4.04,4.15,1.29
717672,11.8375640357257,5,4.10657941714518,0,1.72607262003091,4.09,4.18,0.96
717703,7.49965029388378,4.9,3.24697894801247,0,1.31015671684143,4.1,4.19,0.9
717734,0.705250735602903,5.1,4.38257510800781,3.5661244669889,0.482328966328538,4.15,4.21,0.8
717762,5.74358340335408,4.7,4.06668001866777,0,1.58343157136276,4.15,4.21,0.74
717793,4.96251219221264,4.8,5.10885340351308,10.6352247094145,1.85614886195893,4.15,4.2,0.71
717823,6.59661464453265,4.6,4.61118579827726,3.52423160797137,2.67604536666717,4.15,4.21,0.71
717854,3.47494151714969,4.6,3.94121544895611,3.51391173490647,3.49046357825387,4.15,4.21,0.81
717884,8.03970423534182,4.4,5.42518699735623,-3.51391173490647,0.888104563607328,4.15,4.2,0.79
717915,5.01434871972037,4.4,5.16560666067889,3.51391173490647,0.27313076253126,4.2,4.25,0.76
717946,29.0392459915779,4.3,5.12395048310168,3.5036521240011,0.5460750947476,4.25,4.29,0.9
717976,-5.20092645533055,4.2,4.46071823378915,3.49345224895039,0.409393305841377,4.34,4.35,0.85
718007,8.86936985580533,4.1,5.37365000952263,3.48331158955393,2.04487411028023,4.46,4.45,0.85
718037,6.35808315900803,4,6.29355196671,6.93643549859893,4.35078654715593,4.72,4.62,0.7
718068,2.99016571497788,4,3.97914678469675,0,1.3563921417024,4.86,4.61,0.64
718099,5.89122298624929,3.8,5.11311366051146,10.3300494439202,5.00536208488143,4.98,4.83,0.52
718127,6.43321769733021,3.8,7.54360042085622,0,2.89895924577461,4.92,4.87,0.67
718158,-1.00695787007226,3.8,4.64349188343576,3.42368277888774,4.16760445792423,4.83,4.75,0.74
718188,3.9406512698676,3.9,5.1907685401666,0,1.47535505339675,4.89,4.78,0.58
718219,5.83443244731967,3.8,7.49163382360791,-6.8571615161261,3.01213378066976,4.97,4.81,0.41
718249,4.87575667155298,3.8,3.55107258485887,6.8571615161261,2.27083053239134,5.17,5.02,0.38
718280,5.99766352681854,3.8,3.83827418723115,10.2128276014906,4.59528269188869,5.5,5.22,0.3
718311,7.20904227379933,3.7,2.52729477853109,6.76058126190746,3.78287512896129,5.5,5.18,0.69
718341,4.96264779510796,3.7,3.91051876217219,-3.3755296519379,3.17635566509207,5.27,5.01,0.57
718372,7.39906177368042,3.6,3.04913425470588,0,1.78301218726382,5.36,5.16,0.37
718402,-0.313984040367643,3.8,3.31751582076052,-3.38505160996956,2.43909222325769,5,4.84,0.78
718433,11.0771936717775,3.9,3.82218597951578,0,0.131701695791264,4.7,4.58,1.03
718464,1.46267963819611,3.8,0.403558657386327,-3.39462744057322,1.38199582030154,4.74,4.63,0.82
718492,7.26365829717466,3.8,1.85096135477352,0,0.65753426302706,4.54,4.54,1.32
718523,-0.954171527155268,3.8,-1.1725549804666,0,1.97044379249327,4.51,4.59,1.78
718553,2.20748395752253,3.8,2.81952435832764,3.39462744057322,2.29476917356788,4.75,4.85,2.02
718584,4.69521501683658,3.9,2.37497222990228,10.1266423750374,3.85841908482334,5.01,5.02,2.17
718614,6.15965804413037,3.8,2.51599174500541,0,4.04128573157383,5.23,5.16,2.47
718645,5.60806587939311,3.8,4.63528081250857,3.35664554527337,3.7682759715242,5.31,5.28,2.43
718676,0.950001637627196,3.8,0.380932229005282,0,3.62714153197032,5.4,5.3,2.41
718706,1.6115329136575,4,1.10583213379059,3.34728250509446,3.29377780056728,5.57,5.48,2.64
718737,7.55016137769005,3.9,8.63027311587743,0,3.99206248944299,5.78,5.75,2.59
718767,3.31853212685473,3.8,3.53884525538248,3.33797155425213,1.92688581786555,5.75,5.7,2.42
718798,6.59862105636719,3.7,-1.72320977377325,3.32871225927018,5.50665285187453,5.54,5.53,2.24
718829,9.06895627985662,3.8,7.36017350021285,3.3195041914686,4.90902530801733,5.59,5.56,2.09
718858,10.1691989222026,3.7,1.42740333535514,3.31034692689531,3.93817842345516,5.76,5.74,1.8
718889,5.3788292237428,3.5,4.64513264399571,6.5934231811692,3.73565794366471,5.69,5.64,1.21
718919,6.28031037409826,3.5,1.70404146734526,0,4.41710547637619,6.04,5.87,0.92
718950,5.54961395582296,3.7,4.47930173308322,3.28317578264929,3.83597863661649,5.85,5.72,1
718980,7.32587654412384,3.7,3.89911466247028,3.27421758384521,3.63598648254175,5.6,5.5,0.96
719011,5.47432000336343,3.5,3.58797242151496,3.26530813723274,4.9348082350571,5.5,5.42,0.79
719042,5.62221643400918,3.4,2.70147905986136,6.50408096320678,4.16937178843551,5.48,5.46,1.01
719072,2.02996369338919,3.4,4.14562563837109,0,5.26873957792251,5.55,5.58,0.93
719103,5.46760187522963,3.4,4.58371713057204,3.2388683629982,4.0134849216594,5.66,5.7,1.19
719133,4.8241209174229,3.4,4.58360416072523,0,2.52469624879783,6.12,6.03,1.21
719164,1.11100536502278,3.4,3.30528665133727,3.23014999885398,4.66592217853119,6.25,6.04,1.02
719195,5.63763697310335,3.4,4.48476136142304,0,2.99870110403582,6.34,6.19,0.69
719223,5.34813854256129,3.4,3.54144837423149,6.43433176966219,5.67088633822799,6.41,6.3,0.72
719254,2.94135164524434,3.4,2.86332890519958,6.40001517043487,5.22030263302753,6.3,6.17,0.13
719284,4.67593864162481,3.4,4.37607322570912,6.36606267563202,4.83579135180072,6.54,6.32,-1.15
719315,4.06447788442534,3.5,5.24390040240021,6.3324685210123,5.83737767522123,6.75,6.57,-1.2
719345,6.62078551427143,3.5,1.57889174972468,3.15374688752357,5.21153945301283,7.01,6.72,-0.77
719376,7.4199631305774,3.5,4.7242488894419,3.1454801758489,3.34262054571166,7.03,6.69,-1.33
719407,3.08436686842413,3.7,-1.58960579042997,3.13725668888498,4.99653740613581,7.57,7.16,-1.1
719437,2.22865012884697,3.7,3.49773190925546,6.25001412856623,4.08879188702063,7.51,7.1,-0.78
719468,1.21380435202667,3.5,-0.590688234024839,9.31440640258678,5.1356548367373,7.53,7.14,-0.6
719498,2.53345732381689,3.5,2.61370047190894,3.08880479420726,5.46564110640979,7.96,7.65,-0.32
719529,2.10089875688695,3.9,-1.09537492596985,6.15385964030342,4.33128945497412,8.17,7.79,-0.12
719560,2.9726611454933,4.2,2.17292189551657,-3.07298503400837,4.72315291836267,7.82,7.24,-0.2
719588,4.58316444525479,4.4,2.45453866855811,3.07298503400837,3.02237881365333,7.21,7.07,0.87
719619,11.9342271129824,4.6,-1.73110485976622,0,6.02201611230697,7.5,7.39,0.6
719649,-6.90532910404755,4.8,-3.77337612282602,0,3.80604865174572,7.97,7.91,1.04
719680,3.74808003943699,4.9,-1.603905889732,3.06513576611618,3.10508582854236,7.85,7.84,1.65
719710,6.66850131617949,5,0.405399702622589,0,4.41377172472439,7.59,7.46,2.19
719741,3.05644303183072,5.1,-1.96070189405546,0,3.14278411109239,7.57,7.53,2.83
719772,-0.825852016967588,5.4,0.11840908940286,12.1828457568215,5.35232204049763,7.29,7.39,3.1
719802,-4.1650253312099,5.5,-7.17635475649203,0,5.95056592562884,7.12,7.33,3.13
719833,-1.17705704400137,5.9,-1.90733028162668,6.04535283594849,4.68298781786274,6.47,6.84,3.78
719863,4.06598591641796,6.1,6.50988487549782,0,5.33771218366024,5.95,6.39,4.22
719894,10.3179030988379,5.9,1.23679038458349,3.01129392651127,2.5201269325402,5.89,6.24,4.6
719925,2.36096699723376,5.9,-0.982551300023005,6.00001250004674,3.51930983342559,5.56,6.11,4.67
719953,3.76044662341144,6,0.89788028217157,2.98879357494215,3.95387507622313,5,5.7,4.75
719984,3.17564538828776,5.9,2.97682962602579,2.98136799319426,4.71644192570349,5.65,5.83,4.3
720014,4.63198989336817,5.9,3.55910664816363,5.94060619182741,4.97375677507854,6.28,6.39,3.99
720045,22.3082187059127,5.9,0.1178939096107,2.95931099423257,5.28271591907146,6.53,6.52,3.84
720075,-15.0790975591448,6,1.02687126187178,-5.92593796869902,3.61842379429511,6.85,6.73,3.45
720106,4.07680430844337,6.1,0.975555110916559,8.87796897773399,3.49838538669935,6.55,6.58,3.2
720137,7.04639879310847,6,4.04512681367848,0,1.79987761852551,6.14,6.14,3.04
720167,3.31467467018811,5.8,0.469090305856668,0,1.85160009507097,5.93,5.93,3.28
720198,6.11776846062497,6,3.42883659894113,2.94478675387975,2.44626237063699,5.78,5.81,3.47
720228,6.25982964241274,6,4.36800615660999,8.79124811048779,4.715346732611,5.69,5.93,4.24
720259,5.77804916101528,5.8,5.51228918091269,-2.92326575745747,4.91239805207524,5.59,5.95,4.73
720290,9.71139179597813,5.7,3.42410752765403,8.74851991521464,4.73140090524815,5.69,6.08,4.94
720319,7.57051442575829,5.8,4.87939570026867,0,1.7158946576199,5.87,6.07,4.41
720350,1.62684055156674,5.7,3.58096442487863,0,1.82045367771053,6.17,6.19,4.07
720380,5.07242575754034,5.7,5.02486566006297,5.79711272359926,2.61874644646447,5.85,6.13,3.96
720411,3.30915934199822,5.7,4.71109844566797,5.76924188172327,1.86704045131361,5.91,6.11,3.74
720441,7.27479479333084,5.6,-0.797466581188644,2.8742528711458,4.25664437818458,5.97,6.11,3.68
720472,11.0739095346936,5.6,7.01253263804631,5.72793450318958,3.50040025451541,6.02,6.21,3.39
720503,4.57754959285523,5.5,1.98915176438916,5.70072331031728,5.33698231045197,6.25,6.55,3.22
720533,27.3294518756842,5.6,6.60679266276674,-5.70072331031728,1.37004362135258,6.18,6.48,3.02
720564,12.1394742500307,5.3,4.79529128497944,8.54096132263642,3.5758133383176,6.12,6.28,2.93
720594,4.42300565068692,5.2,4.71243475397358,11.2942010188162,3.82691833920337,6.16,6.36,2.6
720625,-4.77273176246484,4.9,5.55125753879935,8.40143455078017,3.60603890462343,6.34,6.46,1.96
720656,4.38149029221648,5,6.28368985988814,13.8729868812911,6.29758780607457,6.6,6.64,1.39
720684,1.49185749627563,4.9,4.25482067316025,24.5742376122486,8.43161431655677,6.8,6.71,0.94
720715,2.26890462869989,5,2.68693766141226,8.0808386176134,8.93571981076278,6.67,6.67,0.97
720745,5.25494718424255,4.9,3.02541586614922,8.02678578095559,5.86947983445345,6.8,6.85,0.22
720776,3.34993630750802,4.9,3.73595898855399,13.2598034239022,6.853825244416,6.69,6.9,-0.36
720806,3.53757761597038,4.8,0.405721720380114,-2.64026509152284,4.34581685232267,7.33,7.13,-2.16
720837,-3.54208978378097,4.8,3.97194046471867,41.5625959953072,13.7419481430756,7.63,7.4,-1.97
720868,7.08571668748448,4.8,1.67827848442812,-2.55591150938965,4.77771035902173,7.05,7.09,-2.15
720898,10.453408810428,4.6,5.12904069132034,-2.56136703435903,6.73602561220026,6.77,6.79,-1.6
720929,2.75576747765029,4.8,4.83003603344656,10.2128276014906,9.78874481650838,6.92,6.73,-1.61
720959,-3.21361851339503,4.9,1.70822915522493,10.1266423750374,9.855316412348,6.8,6.74,-1.47
720990,-10.3036092985739,5.1,1.060647858408,29.8770619460726,11.4606661863466,6.95,6.99,-1.17
721021,-7.20690002319415,5.2,2.36386737479322,21.9295442921776,13.8763059839718,6.82,6.96,-0.44
721049,-7.89949926209346,5.1,0.643883758660735,12.0121123141205,13.8587693577374,7.31,7.21,-0.73
721080,-0.697898308065703,5.1,1.31735164304132,11.893060679345,8.43522823496343,7.92,7.51,-1.64
721110,1.10473418090251,5.1,2.55398965975075,14.1178098955036,11.7568272502643,8.18,7.58,-2.26
721141,-0.809517093946965,5.4,0.839945819610932,0,10.1305283161887,8.1,7.54,-2.66
721171,4.73374389044281,5.5,0.488425343807108,32.3096440447111,8.81735450128254,8.38,7.81,-3.44
721202,-2.03369549103343,5.5,-0.259451210828132,22.557055161003,12.4977545643715,8.63,8.04,-2.24
721233,-1.273474178344,5.9,-0.137379236805657,13.3334705100848,12.4135174751661,8.37,8.04,-1.16
721263,3.90662680100604,6,0.305265837312163,21.8984179060792,8.52957833735406,7.97,7.9,0.42
721294,-7.18879444675764,6.6,-5.5833619958868,23.6354999708691,8.99673453386178,7.68,7.68,1.15
721324,-0.730085215992915,7.2,-9.43583817246889,0,9.45300293171325,7.31,7.43,2.1
721355,-1.08709647967871,8.1,-5.56069277337059,6.36606267563202,7.38784791041631,7.41,7.5,3.68
721386,-0.604227515187716,8.1,-5.83617105137932,-2.11827062948338,6.52422079845483,7.11,7.39,4.41
721414,0.897997627613734,8.6,-4.21968839271756,0,4.04359430504115,7.3,7.73,4.94
721445,1.3913916486068,8.8,-2.94694089636707,10.5541577433929,4.11561262269142,7.99,8.23,5.09
721475,7.36279533348494,9,2.57113839838468,6.28822399626756,4.7411476720205,7.72,8.06,5.47
721506,20.7486085882827,8.8,-1.61415676171686,10.4076975041146,7.47930744780625,7.51,7.86,5.07
721536,-13.3160377477594,8.6,3.89847104917962,10.3182063062778,10.2505237053769,7.92,8.06,4.45
721567,8.91905028763986,8.4,5.97182940209962,10.2302409880313,5.19717203699432,8.33,8.4,4.45
721598,2.82632780347782,8.4,1.16594667841809,8.1218584153671,5.92408378783471,8.37,8.43,4.37
721628,5.59459638141533,8.4,4.8382160030549,10.0756259434878,6.971215013467,7.97,8.14,4.8
721659,-0.0517120059967624,8.3,2.24190756141738,4.00668151861687,7.67118367154733,7.8,8.05,5.34
721689,1.76433600669057,8.2,5.11747573944419,1.99833518287349,6.60074436306086,7.76,8,5.36
721720,7.84063337517864,7.9,7.45210675016423,-1.99833518287349,4.57050134236958,7.46,7.74,5.54
721751,6.96837015401712,7.7,4.77501758338619,-2.00166852083647,1.54675914363303,7.45,7.79,5.47
721780,3.16485981550727,7.6,3.52708914544095,2.00166852083647,1.78849704538511,7.49,7.73,5.28
721811,4.61152940748022,7.7,3.69837352236502,5.9850498132473,2.7182836405947,7.25,7.56,5.12
721841,1.37658751419565,7.4,0.302640540304111,1.98840144915522,5.70053124641383,7.59,7.9,4.57
721872,1.78735057045785,7.6,0.967937136569219,1.98511211523211,5.23192296734898,7.61,7.86,4.41
721902,7.3881941194351,7.8,2.58238365989598,3.96039963438781,6.04858161187565,7.49,7.83,4.51
721933,3.36790297150884,7.8,2.36607696073889,3.94737198047856,6.61444097322317,7.31,7.77,4.35
721964,1.02259142737324,7.6,2.82713983244349,3.93442975403815,6.73624804189838,7.13,7.59,4.15
721994,-0.384233861547045,7.7,0.285351340180284,5.87756277065594,6.26633277738193,6.75,7.41,4.27
722025,10.4698684196109,7.8,4.93035392072585,9.73241344494475,5.45143514543902,6.52,7.29,4.28
